ID	SENTIMENT	TEXT
132_ 240	positive	The battery holds a charge for a very long time (maybe 15 or so hours of use) so realistically there are no real range or endurance issues associated with iPod use.
0_ 201	positive	Perfect size! Beats the competition by leaps and bounds.
54_ 15	positive	It is far better than just a trash can or the Diaper Genie and it's fairly inexpensive as baby products go!
132_ 443	neutral	 Is extremely senstive to bumps and knocks.
78_ 4	neutral	Every time!
73_ 2	neutral	We opted to purchase this diaper pail even though my SIL gave us her used diaper pail (the other popular pail. one that uses its own brand of bags) for free--and we are VERY glad we did.
191_ 30	positive	If you can get one with all the accessories and a cheap extended warranty, this is the player to get! Highly recommended.
138_ 17	positive	I can go pretty far away from my router and still connect wirelessly.
0_ 211	positive	This camera is perfect for the person who wants a compact camera that produces excellent photos in just about any situation.
179_ 11	neutral	) as opposed to "gateway", disabled DHCP and gave the router an IP number within the range served by the DHCP service from the modem.
191_ 6	neutral	Just in case, I bought a two-year extended warranty for about 15% of the purchase price of the player.
183_ 38	neutral	) I purchased this device primarily to record off the built-in FM receiver for lectures and seminars that are broadcast live over a FM signal for the hearing impaired.
107_ 12	neutral	However, now that the kit comes with the height adjustment knob, I'd say jump all over it.
194_ 16	positive	If anyone is thinkning of getting an ipod mini, forget it and go with this player.
0_ 140	neutral	In good light and low light the things a champ.
135_ 2	neutral	I run on Mac OSX, and though I considered getting the whole Apple airport setup, the cost difference between the Airport and the latest model Linksys pretty much left no comparison.
256_ 13	negative	It would not hang up on calls.
92_ 0	positive	I wanted this product because i didn't have to buy special bags for it and it also came highly recommended.
313_ 8	neutral	It's become tedious doing this.
136_ 18	neutral	A standard modem works at 56K tops.
136_ 23	neutral	nd, and 100 to 150 upload speed.
164_ 1	negative	I'd recommend this is you want to wireless network your laptop, but if you want to wirelessly network a couple desktops together you might want to wait until Linksys improves their desktop software/hardware.
125_ 7	positive	Bottom line is that at $160, this is an absolute steal.
268_ 3	positive	The 6600 was the best phone I could find with these options that I could get with t-mobile.
208_ 15	neutral	You can also record with the built in mic and record FM broadcasts, I haven't tried those either.
11_ 3	positive	Exposure compensation in 1/3 stop increments (I leave it set on +1/3 stop to brighten up the default exposure, which goes a bit dark for my taste).
54_ 1	neutral	We hated that thing!
0_ 115	neutral	Buy it, you will love it.....
166_ 68	neutral	less secure.
183_ 4	neutral	Although you can store any type of file on the Zen Micro to download onto a different computer, you need to INSTALL (on the computer you are moving the data to) Zen Micro software and drivers to do it!!!
270_ 15	positive	I never get dropped calls.
54_ 11	neutral	No spinning it or anyhting!
54_ 2	neutral	The "new" design still needs lots of improvement!
146_ 3	neutral	But the biggest problem was the constant drop in connections and weak signals from time to time.
319_ 2	neutral	I was upgrading from a version of Norton Anti-virus that was about a year old in order to get spam and pop-up control.
307_ 1	negative	Unfortunately, it does not give you the option of unstalling (or uninstalling) them individually.
83_ 6	positive	I can keep one hand on my baby and dump the diaper at the same time, it is that simple.
35_ 21	positive	There are better cameras but none anywhere near as light and compact.
178_ 2	neutral	However I realized the other day that I hadn't even secured it (yes, stupid me).
22_ 1	positive	A great camera, but here are some points which I don't notice in most of the reviews here, which may be of concern especially to the more advanced amatuer:
135_ 15	negative	I say adequate because it was enough to get wireless working, but nowhere near enough instruction to do the proper configuration job that I could have done if so!
254_ 2	positive	Give each friend a different ringtone.
135_ 24	positive	Once you set it up, it's great.
0_ 93	negative	the sound is not loud enough when i play back the video clips on the camera.
35_ 18	positive	In auto mode anyone can use it as a point and shoot camera.
180_ 3	negative	The tech support is worthless too.
240_ 13	positive	:! OK, score 7.0 Oh yes, the newest color of this phone is quite cool.
137_ 7	positive	You need to know absolutely nothing about setting up the network.
132_ 109	neutral	 This is definately worth the money to have, but certain aspects of it doesn't make it the best.
136_ 17	neutral	Let's get a perspective here.
0_ 185	positive	When the overall image quality (especially natural colours, details, natural looking of the pictures) is the most important thing, then this camera ist top notch and very impressive.
132_ 325	neutral	One of the other reviewers said get the neoprene case from marware, which is great advice.
191_ 12	positive	The screen is clear and readable, and the touch pad works very well, it took me less than a day to get the hang of it, and now I like it better than having to click buttons or fiddle with a separate volume control.
243_ 20	neutral	That's because it is, and the only way I learned it was by spending over an hour talking to T-Mobile's tier-3 technicians in South Africa (to learn that the problem wasn't about T-Mobile) and three hours of getting nowhere with Nokia support technicians reading endlessly from scripts, never deviating, until I started cursing and got a tier-2 tech.
225_ 7	neutral	What happens follows:       Let's start with the software.
166_ 51	neutral	If that happens, you'll want to save money by sharing the Internet connection, rather than pay for two services or more, at multiple single-connect prices.
290_ 7	positive	I just got an older 866 Mhz system with 512 PC 133 RAM and it also runs fine on that.
133_ 0	positive	This router does everything that it is supposed to do, so i dont really know how to talk that bad about it.
187_ 20	positive	The songs recorded with FM are as good as the original signal.
103_ 5	positive	Since I use it in a table, I don't use the plunge feature, but if I ever need it I've got it.
101_ 5	negative	Then the most disappointing was trying to use Viper raised panel bits that just barely fit, and I mean just barely.
132_ 30	neutral	Anyhow, adding music to the player is easy.
191_ 14	neutral	I managed to fit about 700 tracks on the player, but many of those are 6-15 minute long classical tracks.
193_ 27	neutral	I keep boxes for all my equipment for storage and moving.
195_ 22	neutral	I have heard in other players these have to be brought separately.
243_ 24	neutral	I followed the technician's directions to the letter while they were on the phone, and after I had done so, the phone restarted and displayed the message "Phone startup failed. Contact the retailer."
